ActivityTypeCode,ActivityMediaName,TADA.ActivityMediaName,ActivityMediaSubdivisionName,ResultSampleFractionText,TADA.ResultSampleFractionText,CharacteristicName,TADA.CharacteristicName,SubjectTaxonomicName,SampleTissueAnatomyName,MethodSpeciationName,TADA.MethodSpeciationName,TADA.ComparableDataIdentifier,ActivityStartDate,ActivityStartTime.Time,ActivityStartTime.TimeZoneCode,ActivityStartDateTime,ResultMeasureValue,ResultMeasure.MeasureUnitCode,TADA.ResultMeasureValue,TADA.ResultMeasure.MeasureUnitCode,TADA.WQXResultUnitConversion,ResultValueTypeName,TADA.ResultMeasureValueDataTypes.Flag,ResultDetectionConditionText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,DetectionQuantitationLimitMeasure.MeasureUnitCode,TADA.DetectionQuantitationLimitMeasure.MeasureValue,TADA.DetectionQuantitationLimitMeasure.MeasureUnitCode,TADA.DetectionQuantitationLimitMeasure.MeasureValueDataTypes.Flag,ResultDepthHeightMeasure.MeasureValue,TADA.ResultDepthHeightMeasure.MeasureValue,TADA.ResultDepthHeightMeasure.MeasureValueDataTypes.Flag,ResultDepthHeightMeasure.MeasureUnitCode,TADA.ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,ActivityRelativeDepthName,ActivityDepthHeightMeasure.MeasureValue,TADA.ActivityDepthHeightMeasure.MeasureValue,TADA.ActivityDepthHeightMeasure.MeasureValueDataTypes.Flag,ActivityDepthHeightMeasure.MeasureUnitCode,TADA.ActivityDepthHeightMeasure.MeasureUnitCode,ActivityTopDepthHeightMeasure.MeasureValue,TADA.ActivityTopDepthHeightMeasure.MeasureValue,TADA.ActivityTopDepthHeightMeasure.MeasureValueDataTypes.Flag,ActivityTopDepthHeightMeasure.MeasureUnitCode,TADA.ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,TADA.ActivityBottomDepthHeightMeasure.MeasureValue,TADA.ActivityBottomDepthHeightMeasure.MeasureValueDataTypes.Flag,ActivityBottomDepthHeightMeasure.MeasureUnitCode,TADA.ActivityBottomDepthHeightMeasure.MeasureUnitCode,ResultTimeBasisText,StatisticalBaseCode,ResultFileUrl,ResultAnalyticalMethod.MethodName,ResultAnalyticalMethod.MethodDescriptionText,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,ResultAnalyticalMethod.MethodUrl,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionMethod.MethodDescriptionText,SampleCollectionEquipmentName,MeasureQualifierCode,ResultStatusIdentifier,ResultCommentText,ActivityCommentText,HydrologicCondition,HydrologicEvent,DataQuality.PrecisionValue,DataQuality.BiasValue,DataQuality.ConfidenceIntervalValue,DataQuality.UpperConfidenceLimitValue,DataQuality.LowerConfidenceLimitValue,SamplingDesignTypeCode,LaboratoryName,ResultLaboratoryCommentText,ResultIdentifier,ActivityIdentifier,OrganizationIdentifier,OrganizationFormalName,ProjectName,ProjectDescriptionText,ProjectIdentifier,ProjectFileUrl,QAPPApprovedIndicator,QAPPApprovalAgencyName,CountryCode,StateCode,CountyCode,MonitoringLocationName,TADA.MonitoringLocationName,MonitoringLocationTypeName,TADA.MonitoringLocationTypeName,MonitoringLocationDescriptionText,LatitudeMeasure,TADA.LatitudeMeasure,LongitudeMeasure,TADA.LongitudeMeasure,HorizontalCoordinateReferenceSystemDatumName,HUCEightDigitCode,MonitoringLocationIdentifier,TADA.MonitoringLocationIdentifier,AquiferName,AquiferTypeName,LocalAqfrName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityEndDate,ActivityEndTime.Time,ActivityEndTime.TimeZoneCode,ActivityEndDateTime,ActivityConductingOrganizationText,SampleAquifer,ActivityLocation.LatitudeMeasure,ActivityLocation.LongitudeMeasure,ResultWeightBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,USGSPCode,BinaryObjectFileName,BinaryObjectFileTypeCode,AnalysisStartDate,ResultDetectionQuantitationLimitUrl,LabSamplePreparationUrl,ActivityStartTime.TimeZoneCode_offset,ActivityEndTime.TimeZoneCode_offset,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,FormationTypeText,ProjectMonitoringLocationWeightingUrl,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,ProviderName,LastUpdated
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Ammonia and ammonium,AMMONIA AND AMMONIUM,NA,NA,NA,NA,AMMONIA AND AMMONIUM_DISSOLVED_NA_NA,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,NA,NA,NA,NA,No Result Value,Actual,NA - Not Available,Not Detected,Detection limit by DQCALC,0.02,mg/l as N,0.02,MG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316",SHC02,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,"USGS-National Water Quality Lab, Denver, CO",NA,NWIS-121857039,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00608,NA,NA,2021-09-01,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Nitrite,NITRITE,NA,NA,NA,NA,NITRITE_DISSOLVED_NA_NA,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,NA,NA,NA,NA,No Result Value,Actual,NA - Not Available,Not Detected,Detection limit by DQCALC,0.001,mg/l as N,0.001,MG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,"Nitrite, wf, DA, diazo","USGS OF 93-125, p 217",DZ001,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,"USGS-National Water Quality Lab, Denver, CO",NA,NWIS-121857040,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00613,NA,NA,2021-09-01,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Nitrate,NITRATE,NA,NA,NA,NA,NITRATE_DISSOLVED_NA_NA,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,NA,NA,NA,NA,No Result Value,Actual,NA - Not Available,Not Detected,Historical Lower Reporting Limit,0.01,mg/l as N,0.01,MG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",ALGOR,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,NA,NA,NWIS-121857041,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00618,NA,NA,NA,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Kjeldahl nitrogen,KJELDAHL NITROGEN,NA,NA,NA,AS N,KJELDAHL NITROGEN_DISSOLVED_AS N_MG/L,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,0.34,mg/l as N,0.34,MG/L,Convert,Actual,Numeric,NA,Detection limit by DQCALC,0.07,mg/l as N,0.07,MG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,"NH3+org-N, wf, FCC, Kjeldahl, CF",USGS OF 00-170,KJ002,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,"USGS-National Water Quality Lab, Denver, CO",holding time exceededsee result laboratory comment,NWIS-121857042,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00623,NA,NA,2021-09-15,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Total,TOTAL,Kjeldahl nitrogen,KJELDAHL NITROGEN,NA,NA,NA,AS N,KJELDAHL NITROGEN_TOTAL_AS N_MG/L,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,0.45,mg/l as N,0.45,MG/L,Convert,Actual,Numeric,NA,Detection limit by DQCALC,0.07,mg/l as N,0.07,MG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,"NH3+org-N, wu, WCA, Kjeldahl, CF",USGS OF 00-170,KJ008,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,"USGS-National Water Quality Lab, Denver, CO",holding time exceededsee result laboratory comment,NWIS-121857043,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00625,NA,NA,2021-09-15,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Inorganic nitrogen (nitrate and nitrite),NITRATE + NITRITE,NA,NA,NA,NA,NITRATE + NITRITE_DISSOLVED_NA_NA,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,NA,NA,NA,NA,No Result Value,Actual,NA - Not Available,Not Detected,Detection limit by DQCALC,0.01,mg/l as N,0.01,MG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,"NO3+NO2, wf, FCC,NaR, DA, LL",USGS TMR 5-B8,RED02,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,"USGS-National Water Quality Lab, Denver, CO",holding time exceededsee result laboratory comment,NWIS-121857044,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00631,NA,NA,2021-09-14,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Orthophosphate,ORTHOPHOSPHATE,NA,NA,NA,NA,ORTHOPHOSPHATE_DISSOLVED_NA_NA,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,NA,NA,NA,NA,No Result Value,Actual,NA - Not Available,Not Detected,Historical Lower Reporting Limit,0.012,mg/l asPO4,12,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",ALGOR,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,NA,NA,NWIS-121857045,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00660,NA,NA,NA,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Total,TOTAL,Phosphorus,PHOSPHORUS,NA,NA,NA,AS P,PHOSPHORUS_TOTAL_AS P_UG/L,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,0.012,mg/l as P,12,UG/L,Convert,Actual,Numeric,NA,Detection limit by DQCALC,0.003,mg/l as P,3,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,"P, wu, WCA, persulfate CF color",NA,CL021,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,"USGS-National Water Quality Lab, Denver, CO",NA,NWIS-121857046,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00665,NA,NA,2021-09-09,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Phosphorus,PHOSPHORUS,NA,NA,NA,NA,PHOSPHORUS_DISSOLVED_NA_NA,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,NA,NA,NA,NA,No Result Value,Actual,NA - Not Available,Not Detected,Detection limit by DQCALC,0.003,mg/l as P,3,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,"P, wf, FCC, persulfate CF color",NA,CL020,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,"USGS-National Water Quality Lab, Denver, CO",holding time exceededsee result laboratory comment,NWIS-121857047,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00666,NA,NA,2021-09-14,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Orthophosphate,ORTHOPHOSPHATE,NA,NA,NA,NA,ORTHOPHOSPHATE_DISSOLVED_NA_NA,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,NA,NA,NA,NA,No Result Value,Actual,NA - Not Available,Not Detected,Detection limit by DQCALC,0.004,mg/l as P,4,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36",PHM01,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,"USGS-National Water Quality Lab, Denver, CO",NA,NWIS-121857048,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00671,NA,NA,2021-09-01,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Organic carbon,ORGANIC CARBON,NA,NA,NA,NA,ORGANIC CARBON_DISSOLVED_NA_UG/L,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,5.53,mg/l,5530,UG/L,Convert,Actual,Numeric,NA,Blank-adjusted method detect limit,0.23,mg/l,230,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,"DOC, wf, 0.45 um cap, combust IR",USGS NWQL Rapi-Note 17-21,CMB15,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,"USGS-National Water Quality Lab, Denver, CO",NA,NWIS-121857049,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00681,NA,NA,2021-09-11,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,NA,NA,"Hardness, Ca, Mg","HARDNESS, CA, MG",NA,NA,NA,AS CACO3,"HARDNESS, CA, MG_NA_AS CACO3_MG/L",2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,54.5,mg/l CaCO3,54.5,MG/L,Convert,Actual,Numeric,NA,NA,NA,NA,NA,NA,NA - Not Available,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",ALGOR,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,NA,NA,NWIS-121857050,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00900,NA,NA,NA,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,"Hardness, non-carbonate","HARDNESS, NON-CARBONATE",NA,NA,NA,AS CACO3,"HARDNESS, NON-CARBONATE_DISSOLVED_AS CACO3_MG/L",2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,5,mg/l CaCO3,5,MG/L,Convert,Actual,Numeric,NA,NA,NA,NA,NA,NA,NA - Not Available,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",ALGOR,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,NA,NA,NWIS-121857051,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00905,NA,NA,NA,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Calcium,CALCIUM,NA,NA,NA,NA,CALCIUM_DISSOLVED_NA_UG/L,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,17.0,mg/l,17000,UG/L,Convert,Actual,Numeric,NA,Detection limit by DQCALC,0.02,mg/l,20,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101",PLA11,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,"USGS-National Water Quality Lab, Denver, CO",NA,NWIS-121857052,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00915,NA,NA,2021-09-14,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
